RMS,1.34999939,Time,2018/1/22 14:10,,,,,,,,
count,purpose,ResidualError,TimeDistribution,Working,spot,,,,,,
6275,611.750159,0,1173.564811,541.2205126,0,,,,,,
6276,611.750159,0,1121.920345,540.2697069,0,,,,,,
6277,611.750159,0,1073.648065,539.3173971,0,,,,,,
6278,611.750159,0,1028.900082,538.3636091,0,,,,,,
6279,611.750159,0,987.8298451,537.4083686,0,,,,,,
6280,611.750159,0,950.5945183,536.4517027,0,,,,,,
6281,611.750159,0,917.3526272,535.4936382,0,,,,,,
6282,611.750159,0,888.2664303,534.5342021,0,,,,,,
6283,611.750159,0,858.9490031,533.573423,0,,,,,,
6284,611.750159,0,829.4178292,532.6113311,0,,,,,,
6285,611.750159,0,799.6898626,531.6479566,0,,,,,,
6286,611.750159,0,769.7835456,530.6833263,0,,,,,,
6287,611.750159,0,739.7167898,529.7174658,0,,,,,,
6288,611.750159,0,709.5089998,528.7503996,0,,,,,,
6289,611.750159,0,679.1790459,527.782151,0,,,,,,
6290,611.750159,0,648.7472993,526.8127418,0,,,,,,
6291,611.750159,0,618.2336012,525.8421926,0,,,,,,
6292,611.750159,0,587.659303,524.8705217,0,,,,,,
6293,611.750159,0,557.0452295,523.8977453,0,,,,,,
6294,611.750159,0,526.4137329,522.9238774,0,,,,,,
6295,611.750159,0,495.7406287,521.9489308,0,,,,,,
6296,611.750159,0,465.0477803,520.9729167,0,,,,,,
6297,611.750159,0,434.356525,519.9958405,0,,,,,,
6298,611.750159,0,403.6897416,519.0177032,0,,,,,,
6299,611.750159,0,373.0697958,518.0385035,0,,,,,,
6300,611.750159,0,342.5206165,517.0582379,0,,,,,,
6301,611.750159,0,312.0656319,516.0769005,0,,,,,,
6302,611.750159,0,281.7298498,515.0944829,0,,,,,,
6303,611.750159,0,251.5377906,514.1109744,0,,,,,,
6304,611.750159,0,221.5155675,513.1263629,0,,,,,,
6305,611.750159,0,191.6888129,512.1406337,0,,,,,,
6306,611.750159,0,162.0847684,511.1537699,0,,,,,,
6307,611.750159,0,133.9477313,510.1657538,0,,,,,,
6308,611.750159,0,107.3461941,509.1765677,0,,,,,,
6309,611.750159,0,82.34868656,508.1862049,0,,,,,,
6310,611.750159,0,59.02598107,507.1946656,0,,,,,,
6311,611.750159,0,37.44889333,506.201953,0,,,,,,
6312,611.750159,0,17.69049072,505.2080735,0,,,,,,
6313,611.750159,0,1,504.213037,0,,,,,,
6314,611.750159,0,1,503.2168563,0,,,,,,
6315,611.750159,0,1,502.2195477,0,,,,,,
6316,611.750159,0,1,501.221128,0,,,,,,
6317,611.750159,0,1,500.2216176,0,,,,,,
6318,611.750159,0,1,499.2210409,0,,,,,,
6319,611.750159,0,1,498.2194242,0,,,,,,
6320,611.750159,0,1,497.2167958,0,,,,,,
6321,611.750159,0,1,496.2131838,0,,,,,,
6322,611.750159,0,1,495.208616,0,,,,,,
6323,611.750159,0,1,494.2031195,0,,,,,,
6324,611.750159,0,1,493.1967213,0,,,,,,
6325,611.750159,0,1,492.1894481,0,,,,,,
6326,611.750159,0,1,491.1813258,0,,,,,,
6327,611.750159,0,1,490.1723802,0,,,,,,
6328,611.750159,0,1,489.1626387,0,,,,,,
6329,611.750159,0,1,488.1521282,0,,,,,,
6330,611.750159,0,1,487.1408754,0,,,,,,
6331,611.750159,0,1,486.1289047,0,,,,,,
6332,611.750159,0,1,485.116238,0,,,,,,
6333,611.750159,0,1,484.1028911,0,,,,,,
6334,611.750159,0,1,483.0888736,0,,,,,,
6335,611.750159,0,1,482.0741907,0,,,,,,
6336,611.750159,0,1,481.0588426,0,,,,,,
6337,611.750159,0,1,480.0428249,0,,,,,,
6338,611.750159,0,1,479.0261283,0,,,,,,
6339,611.750159,0,7.252684974,478.0087382,0,,,,,,
6340,611.750159,0,18.96528232,476.9906335,0,,,,,,
6341,611.750159,0,30.63955381,475.9717865,0,,,,,,
6342,611.750159,0,42.2677909,474.9521631,0,,,,,,
6343,611.750159,0,53.84106058,473.9317333,0,,,,,,
6344,611.750159,0,65.35130275,472.9104702,0,,,,,,
6345,611.750159,0,76.78923244,471.8883498,0,,,,,,
6346,611.750159,0,88.14643809,470.8653526,0,,,,,,
6347,611.750159,0,99.41327447,469.8414622,0,,,,,,
6348,611.750159,0,110.5809748,468.816665,0,,,,,,
6349,611.750159,0,121.6395379,467.7909504,0,,,,,,
6350,611.750159,0,132.5798448,466.7643134,0,,,,,,
6351,611.750159,0,143.3915427,465.7367519,0,,,,,,
6352,611.750159,0,154.0651673,464.7082667,0,,,,,,
6353,611.750159,0,164.2697092,463.6788622,0,,,,,,
6354,611.750159,0,173.9848094,462.6485455,0,,,,,,
6355,611.750159,0,183.1887357,461.6173266,0,,,,,,
6356,611.750159,0,191.8604936,460.5852149,0,,,,,,
6357,611.750159,0,199.977711,459.5522201,0,,,,,,
6358,611.750159,0,207.5187585,458.5183526,0,,,,,,
6359,611.750159,0,214.4606224,457.4836228,0,,,,,,
6360,611.750159,0,220.781036,456.4480418,0,,,,,,
6361,611.750159,0,226.4563439,455.4116209,0,,,,,,
6362,611.750159,0,231.4636366,454.374371,0,,,,,,
6363,611.750159,0,235.7786081,453.3363035,0,,,,,,
6364,611.750159,0,239.3777023,452.2974302,0,,,,,,
6365,611.750159,0,243.5816118,451.2577619,0,,,,,,
6366,611.750159,0,248.4104516,450.2173079,0,,,,,,
6367,611.750159,0,253.8834959,449.1760762,0,,,,,,
6368,611.750159,0,260.0214466,448.1340735,0,,,,,,
6369,611.750159,0,266.8441649,447.0913039,0,,,,,,
6370,611.750159,0,274.3729409,446.0477683,0,,,,,,
6371,611.750159,0,282.62822,445.0034651,0,,,,,,
6372,611.750159,0,291.6318858,443.9583895,0,,,,,,
6373,611.750159,0,301.4049728,442.9125331,0,,,,,,
6374,611.750159,0,311.9699564,441.8658827,0,,,,,,
6375,611.750159,0,323.348462,440.8184225,0,,,,,,
6376,611.750159,0,335.5635591,439.7701341,0,,,,,,
6377,611.750159,0,344.9392108,438.7209977,0,,,,,,
6378,611.750159,0,351.3772501,437.6709921,0,,,,,,
6379,611.750159,0,354.7770881,436.6200987,0,,,,,,
6380,611.750159,0,355.037734,435.5683009,0,,,,,,
6381,611.750159,0,352.0557624,434.5155844,0,,,,,,
6382,611.750159,0,345.7273388,433.4619373,0,,,,,,
6383,611.750159,0,335.946178,432.4073503,0,,,,,,
6384,611.750159,0,322.6055854,431.3518169,0,,,,,,
6385,611.750159,0,305.5964041,430.2953328,0,,,,,,
6386,611.750159,0,284.8090593,429.2378975,0,,,,,,
6387,611.750159,0,260.1315067,428.1795124,0,,,,,,
6388,611.750159,0,231.4512823,427.1201818,0,,,,,,
6389,611.750159,0,204.2657977,426.0599128,0,,,,,,
6390,611.750159,0,178.644572,424.9987157,0,,,,,,
6391,611.750159,0,154.6569974,423.9365984,0,,,,,,
6392,611.750159,0,132.3748625,422.8735685,0,,,,,,
6393,611.750159,0,111.8698407,421.809634,0,,,,,,
6394,611.750159,0,93.21601613,420.7448024,0,,,,,,
6395,611.750159,0,76.48736352,419.6790814,0,,,,,,
6396,611.750159,0,61.76028569,418.6124781,0,,,,,,
6397,611.750159,0,49.11108308,417.545,0,,,,,,
6398,611.750159,0,38.61849711,416.4766559,0,,,,,,
6399,611.750159,0,27.11981571,415.4074537,0,,,,,,
6400,611.750159,0,14.58936179,414.3373995,0,,,,,,
6401,611.750159,0,1,413.2664981,0,,,,,,
6402,611.750159,0,1,412.1947533,0,,,,,,
6403,611.750159,0,1,411.1221747,0,,,,,,
6404,611.750159,0,1,410.0487717,0,,,,,,
6405,611.750159,0,1,408.9745534,0,,,,,,
6406,611.750159,0,1,407.8995284,0,,,,,,
6407,611.750159,0,1,406.8237049,0,,,,,,
6408,611.750159,0,1,405.7470907,0,,,,,,
6409,611.750159,0,1,404.6696929,0,,,,,,
6410,611.750159,0,1,403.5915161,0,,,,,,
6411,611.750159,0,1,402.5125646,0,,,,,,
6412,611.750159,0,1,401.4328427,0,,,,,,
6413,611.750159,0,1,400.3523557,0,,,,,,
6414,611.750159,0,1,399.2711104,0,,,,,,
6415,611.750159,0,1,398.1891021,0,,,,,,
6416,611.750159,0,1,397.1063238,0,,,,,,
6417,611.750159,0,1,396.0227674,0,,,,,,
6418,611.750159,0,1,394.9384239,0,,,,,,
6419,611.750159,0,1,393.8532836,0,,,,,,
6420,611.750159,0,1,392.7673355,0,,,,,,
6421,611.750159,0,1,391.6805676,0,,,,,,
6422,611.750159,0,1,390.5929661,0,,,,,,
6423,611.750159,0,1,389.5045169,0,,,,,,
6424,611.750159,0,1,388.4152058,0,,,,,,
6425,611.750159,0,1,387.3250253,0,,,,,,
6426,611.750159,0,1,386.2339717,0,,,,,,
6427,611.750159,0,1,385.1420421,0,,,,,,
6428,611.750159,0,1,384.0492064,0,,,,,,
6429,611.750159,0,1,382.9554499,0,,,,,,
6430,611.750159,0,1,381.8607696,0,,,,,,
6431,611.750159,0,1,380.7651633,0,,,,,,
6432,611.750159,0,1,379.6686314,0,,,,,,
6433,611.750159,0,1,378.5711753,0,,,,,,
6434,611.750159,0,1,377.4727971,0,,,,,,
6435,611.750159,0,1,376.3734971,0,,,,,,
6436,611.750159,0,1,375.2732734,0,,,,,,
6437,611.750159,0,1,374.1721232,0,,,,,,
6438,611.750159,0,1,373.0700457,0,,,,,,
6439,611.750159,0,1,371.9670393,0,,,,,,
6440,611.750159,0,1,370.8631011,0,,,,,,
6441,611.750159,0,1,369.758227,0,,,,,,
6442,611.750159,0,1,368.6524116,0,,,,,,
6443,611.750159,0,1,367.5456478,0,,,,,,
6444,611.750159,0,1,366.4379255,0,,,,,,
6445,611.750159,0,1,365.3292334,0,,,,,,
6446,611.750159,0,1,364.2195587,0,,,,,,
6447,611.750159,0,1,363.1088866,0,,,,,,
6448,611.750159,0,1,361.9972006,0,,,,,,
6449,611.750159,0,1,360.8844858,0,,,,,,
6450,611.750159,0,1,359.7707272,0,,,,,,
6451,611.750159,0,1,358.6559112,0,,,,,,
6452,611.750159,0,1,357.5400259,0,,,,,,
6453,611.750159,0,1,356.423061,0,,,,,,
6454,611.750159,0,1,355.3050076,0,,,,,,
6455,611.750159,0,1,354.1858587,0,,,,,,
6456,611.750159,0,1,353.0656092,0,,,,,,
6457,611.750159,0,1,351.9442565,0,,,,,,
6458,611.750159,0,1,350.8217999,0,,,,,,
6459,611.750159,0,1,349.6982414,0,,,,,,
6460,611.750159,0,1,348.5735854,0,,,,,,
6461,611.750159,0,1,347.4478376,0,,,,,,
6462,611.750159,0,1,346.3210009,0,,,,,,
6463,611.750159,0,1,345.1930795,0,,,,,,
6464,611.750159,0,1,344.0640782,0,,,,,,
6465,611.750159,0,1,342.9340027,0,,,,,,
6466,611.750159,0,1,341.8028597,0,,,,,,
6467,611.750159,0,1,340.6706572,0,,,,,,
6468,611.750159,0,1,339.5374043,0,,,,,,
6469,611.750159,0,1,338.4031105,0,,,,,,
6470,611.750159,0,1,337.2677854,0,,,,,,
6471,611.750159,0,1,336.1314375,0,,,,,,
6472,611.750159,0,1,334.9940745,0,,,,,,
6473,611.750159,0,1,333.8557028,0,,,,,,
6474,611.750159,0,1,332.7163289,0,,,,,,
6475,611.750159,0,1,331.5759584,0,,,,,,
6476,611.750159,0,1,330.4345953,0,,,,,,
6477,611.750159,0,1,329.2922427,0,,,,,,
6478,611.750159,0,1,328.1489023,0,,,,,,
6479,611.750159,0,1,327.0045742,0,,,,,,
6480,611.750159,0,1,325.8592555,0,,,,,,
6481,611.750159,0,1,324.712942,0,,,,,,
6482,611.750159,0,1,323.5656285,0,,,,,,
6483,611.750159,0,1,322.4173095,0,,,,,,
6484,611.750159,0,1,321.2679791,0,,,,,,
6485,611.750159,0,1,320.1176317,0,,,,,,
6486,611.750159,0,1,318.966266,0,,,,,,
6487,611.750159,0,1,317.8138813,0,,,,,,
6488,611.750159,0,1,316.6604775,0,,,,,,
6489,611.750159,0,1,315.5060547,0,,,,,,
6490,611.750159,0,1,314.3506138,0,,,,,,
6491,611.750159,0,1,313.1941558,0,,,,,,
6492,611.750159,0,1,312.0366831,0,,,,,,
6493,611.750159,0,1,310.8781984,0,,,,,,
6494,611.750159,0,1,309.7187048,0,,,,,,
6495,611.750159,0,1,308.5582077,0,,,,,,
6496,611.750159,0,1,307.3967152,0,,,,,,
6497,611.750159,0,1,306.2342376,0,,,,,,
6498,611.750159,0,1,305.0707842,0,,,,,,
6499,611.750159,0,1,303.9063661,0,,,,,,
6500,611.750159,0,1,302.7409967,0,,,,,,
6501,611.750159,0,1,301.5746918,0,,,,,,
6502,611.750159,0,1,300.4074693,0,,,,,,
6503,611.750159,0,1,299.2393492,0,,,,,,
6504,611.750159,0,1,298.0703529,0,,,,,,
6505,611.750159,0,1,296.9005036,0,,,,,,
6506,611.750159,0,1,295.7298262,0,,,,,,
6507,611.750159,0,1,294.5583456,0,,,,,,
6508,611.750159,0,1,293.3860865,0,,,,,,
6509,611.750159,0,1,292.2130728,0,,,,,,
6510,611.750159,0,1,291.0393261,0,,,,,,
6511,611.750159,0,1,289.8648669,0,,,,,,
6512,611.750159,0,1,288.6897144,0,,,,,,
6513,611.750159,0,1,287.5138868,0,,,,,,
6514,611.750159,0,1,286.3374006,0,,,,,,
6515,611.750159,0,1,285.160271,0,,,,,,
6516,611.750159,0,1,283.9825114,0,,,,,,
6517,611.750159,0,1,282.8041327,0,,,,,,
6518,611.750159,0,1,281.625143,0,,,,,,
6519,611.750159,0,1,280.4455496,0,,,,,,
6520,611.750159,0,1,279.2653618,0,,,,,,
6521,611.750159,0,1,278.0845879,0,,,,,,
6522,611.750159,0,1,276.9032355,0,,,,,,
6523,611.750159,0,1,275.7213107,0,,,,,,
6524,611.750159,0,1,274.5388189,0,,,,,,
6525,611.750159,0,1,273.3557641,0,,,,,,
6526,611.750159,0,1,272.1721489,0,,,,,,
6527,611.750159,0,1,270.9879744,0,,,,,,
6528,611.750159,0,1,269.8032405,0,,,,,,
6529,611.750159,0,1,268.6179461,0,,,,,,
6530,611.750159,0,1,267.4320897,0,,,,,,
6531,611.750159,0,1,266.2456739,0,,,,,,
6532,611.750159,0,1,265.0587021,0,,,,,,
6533,611.750159,0,1,263.8711816,0,,,,,,
6534,611.750159,0,1,262.6831238,0,,,,,,
6535,611.750159,0,1,261.4945444,0,,,,,,
6536,611.750159,0,1,260.305463,0,,,,,,
6537,611.750159,0,1,259.1159034,0,,,,,,
6538,611.750159,0,1,257.9258942,0,,,,,,
6539,611.750159,0,1,256.7354682,0,,,,,,
6540,611.750159,0,1,255.5446626,0,,,,,,
6541,611.750159,0,1,254.3535154,0,,,,,,
6542,611.750159,0,1,253.1620648,0,,,,,,
6543,611.750159,0,1,251.9703496,0,,,,,,
6544,611.750159,0,1,250.77841,0,,,,,,
6545,611.750159,0,1,249.5862863,0,,,,,,
6546,611.750159,0,1,248.394019,0,,,,,,
6547,611.750159,0,1,247.2016485,0,,,,,,
6548,611.750159,0,1,246.0092153,0,,,,,,
6549,611.750159,0,1,244.8167598,0,,,,,,
6550,611.750159,0,1,243.6243224,0,,,,,,
6551,611.750159,0,1,242.4319428,0,,,,,,
6552,611.750159,0,1,241.2396606,0,,,,,,
6553,611.750159,0,1,240.0475147,0,,,,,,
6554,611.750159,0,1,238.8555433,0,,,,,,
6555,611.750159,0,1,237.6637821,0,,,,,,
6556,611.750159,0,1,236.4722651,0,,,,,,
6557,611.750159,0,1,235.2810237,0,,,,,,
6558,611.750159,0,1,234.0900863,0,,,,,,
6559,611.750159,0,1,232.8994784,0,,,,,,
6560,611.750159,0,1,231.7092225,0,,,,,,
6561,611.750159,0,1,230.5193374,0,,,,,,
6562,611.750159,0,1,229.3298371,0,,,,,,
6563,611.750159,0,1,228.1407321,0,,,,,,
6564,611.750159,0,1,226.9520298,0,,,,,,
6565,611.750159,0,1,225.7637379,0,,,,,,
6566,611.750159,0,1,224.575865,0,,,,,,
6567,611.750159,0,1,223.3884235,0,,,,,,
6568,611.750159,0,1,222.2014265,0,,,,,,
6569,611.750159,0,1,221.0148911,0,,,,,,
6570,611.750159,0,1,219.8288378,0,,,,,,
6571,611.750159,0,1,218.6432914,0,,,,,,
6572,611.750159,0,1,217.4582802,0,,,,,,
6573,611.750159,0,1,216.2738371,0,,,,,,
6574,611.750159,0,1,215.090002,0,,,,,,
6575,611.750159,0,1,213.9068185,0,,,,,,
6576,611.750159,0,1,212.724334,0,,,,,,
6577,611.750159,0,1,211.5425954,0,,,,,,
6578,611.750159,0,1,210.3616488,0,,,,,,
6579,611.750159,0,1,209.1815402,0,,,,,,
6580,611.750159,0,1,208.0023169,0,,,,,,
6581,611.750159,0,1,206.8240256,0,,,,,,
6582,611.750159,0,1,205.646713,0,,,,,,
6583,611.750159,0,1,204.4704257,0,,,,,,
6584,611.750159,0,1,203.2952096,0,,,,,,
6585,611.750159,0,1,202.1211103,0,,,,,,
6586,611.750159,0,1,200.9481699,0,,,,,,
6587,611.750159,0,1,199.77643,0,,,,,,
6588,611.750159,0,1,198.6059311,0,,,,,,
6589,611.750159,0,1,197.4367139,0,,,,,,
6590,611.750159,0,1,196.2688192,0,,,,,,
6591,611.750159,0,1,195.1022866,0,,,,,,
6592,611.750159,0,1,193.9371525,0,,,,,,
6593,611.750159,0,1,192.7734519,0,,,,,,
6594,611.750159,0,1,191.611218,0,,,,,,
6595,611.750159,0,1,190.4504822,0,,,,,,
6596,611.750159,0,1,189.2912742,0,,,,,,
6597,611.750159,0,1,188.1336211,0,,,,,,
6598,611.750159,0,1,186.9775462,0,,,,,,
6599,611.750159,0,1,185.8230717,0,,,,,,
6600,611.750159,0,1,184.6702189,0,,,,,,
6601,611.750159,0,1,183.5190095,0,,,,,,
6602,611.750159,0,1,182.3694655,0,,,,,,
6603,611.750159,0,1,181.2216095,0,,,,,,
6604,611.750159,0,1,180.0754639,0,,,,,,
6605,611.750159,0,1,178.931051,0,,,,,,
6606,611.750159,0,1,177.7883939,0,,,,,,
6607,611.750159,0,1,176.6475159,0,,,,,,
6608,611.750159,0,1,175.5084437,0,,,,,,
6609,611.750159,0,1,174.3712036,0,,,,,,
6610,611.750159,0,1,173.2358217,0,,,,,,
6611,611.750159,0,1,172.1023232,0,,,,,,
6612,611.750159,0,1,170.9707329,0,,,,,,
6613,611.750159,0,1,169.8410771,0,,,,,,
6614,611.750159,0,1,168.7133841,0,,,,,,
6615,611.750159,0,1,167.5876836,0,,,,,,
6616,611.750159,0,1,166.4640076,0,,,,,,
6617,611.750159,0,1,165.3423898,0,,,,,,
6618,611.750159,0,1,164.2228661,0,,,,,,
6619,611.750159,0,1,163.1054737,0,,,,,,
6620,611.750159,0,1,161.9902501,0,,,,,,
6621,611.750159,0,1,160.8772349,0,,,,,,
6622,611.750159,0,1,159.76647,0,,,,,,
6623,611.750159,0,1,158.6579957,0,,,,,,
6624,611.750159,0,1,157.5518503,0,,,,,,
6625,611.750159,0,1,156.4480728,0,,,,,,
6626,611.750159,0,1,155.3467037,0,,,,,,
6627,611.750159,0,1,154.2477838,0,,,,,,
6628,611.750159,0,1,153.1513551,0,,,,,,
6629,611.750159,0,1,152.0574599,0,,,,,,
6630,611.750159,0,1,150.9661414,0,,,,,,
6631,611.750159,0,1,149.8774433,0,,,,,,
6632,611.750159,0,1,148.7914086,0,,,,,,
6633,611.750159,0,1,147.7080824,0,,,,,,
6634,611.750159,0,1,146.6275117,0,,,,,,
6635,611.750159,0,1,145.5497447,0,,,,,,
6636,611.750159,0,1,144.4748307,0,,,,,,
6637,611.750159,0,1,143.4028166,0,,,,,,
6638,611.750159,0,1,142.3337461,0,,,,,,
6639,611.750159,0,1,141.2676602,0,,,,,,
6640,611.750159,0,1,140.2045969,0,,,,,,
6641,611.750159,0,1,139.1445909,0,,,,,,
6642,611.750159,0,1,138.0876741,0,,,,,,
6643,611.750159,0,1,137.0338749,0,,,,,,
6644,611.750159,0,1,135.98322,0,,,,,,
6645,611.750159,0,1,134.9357315,0,,,,,,
6646,611.750159,0,1,133.8914266,0,,,,,,
6647,611.750159,0,1,132.8503197,0,,,,,,
6648,611.750159,0,1,131.8124217,0,,,,,,
6649,611.750159,0,1,130.7777462,0,,,,,,
6650,611.750159,0,1,129.7463062,0,,,,,,
6651,611.750159,0,1,128.718117,0,,,,,,
6652,611.750159,0,1,127.6931961,0,,,,,,
6653,611.750159,0,1,126.6715636,0,,,,,,
6654,611.750159,0,1,125.6532419,0,,,,,,
6655,611.750159,0,1,124.6382561,0,,,,,,
6656,611.750159,0,1,123.6266338,0,,,,,,
6657,611.750159,0,1,122.6184046,0,,,,,,
6658,611.750159,0,1,121.6136005,0,,,,,,
6659,611.750159,0,1,120.6122542,0,,,,,,
6660,611.750159,0,1,119.614399,0,,,,,,
6661,611.750159,0,1,118.6200689,0,,,,,,
6662,611.750159,0,1,117.6293041,0,,,,,,
6663,611.750159,0,1,116.6421458,0,,,,,,
6664,611.750159,0,1,115.6586361,0,,,,,,
6665,611.750159,0,1,114.6788181,0,,,,,,
6666,611.750159,0,1,113.7027356,0,,,,,,
6667,611.750159,0,1,112.7304334,0,,,,,,
6668,611.750159,0,1,111.7619569,0,,,,,,
6669,611.750159,0,1,110.7973527,0,,,,,,
6670,611.750159,0,1,109.8366696,0,,,,,,
6671,611.750159,0,1,108.8799562,0,,,,,,
6672,611.750159,0,1,107.9272615,0,,,,,,
6673,611.750159,0,1,106.9786317,0,,,,,,
6674,611.750159,0,1,106.0341056,0,,,,,,
6675,611.750159,0,1,105.0937186,0,,,,,,
6676,611.750159,0,1,104.1575031,0,,,,,,
6677,611.750159,0,1,103.225488,0,,,,,,
6678,611.750159,0,1,102.2976988,0,,,,,,
6679,611.750159,0,1,101.3741569,0,,,,,,
6680,611.750159,0,1,100.454877,0,,,,,,
6681,611.750159,0,1,99.53987023,0,,,,,,
6682,611.750159,0,1,98.62914404,0,,,,,,
6683,611.750159,0,1,97.72270655,0,,,,,,
6684,611.750159,0,1,96.82056649,0,,,,,,
6685,611.750159,0,1,95.9227332,0,,,,,,
6686,611.750159,0,1,95.02921228,0,,,,,,
6687,611.750159,0,1,94.14000977,0,,,,,,
6688,611.750159,0,1,93.25513202,0,,,,,,
6689,611.750159,0,1,92.37458601,0,,,,,,
6690,611.750159,0,1,91.49838208,0,,,,,,
6691,611.750159,0,1,90.62653063,0,,,,,,
6692,611.750159,0,1,89.75904212,0,,,,,,
6693,611.750159,0,1,88.8959255,0,,,,,,
6694,611.750159,0,1,88.0371883,0,,,,,,
6695,611.750159,0,1,87.18283831,0,,,,,,
6696,611.750159,0,1,86.33288972,0,,,,,,
6697,611.750159,0,1,85.48735752,0,,,,,,
6698,611.750159,0,1,84.64625754,0,,,,,,
6699,611.750159,0,1,83.80960653,0,,,,,,
6700,611.750159,0,1,82.97742213,0,,,,,,
6701,611.750159,0,1,82.1497228,0,,,,,,
6702,611.750159,0,1,81.32652699,0,,,,,,
6703,611.750159,0,1,80.50785432,0,,,,,,
6704,611.750159,0,1,79.69372561,0,,,,,,
6705,611.750159,0,1,78.8841616,0,,,,,,
6706,611.750159,0,1,78.07918316,0,,,,,,
6707,611.750159,0,1,77.27881028,0,,,,,,
6708,611.750159,0,1,76.48305805,0,,,,,,
6709,611.750159,0,1,75.69194036,0,,,,,,
6710,611.750159,0,1,74.90546987,0,,,,,,
6711,611.750159,0,1,74.12365777,0,,,,,,
6712,611.750159,0,1,73.34651417,0,,,,,,
6713,611.750159,0,1,72.57404788,0,,,,,,
6714,611.750159,0,1,71.80626637,0,,,,,,
6715,611.750159,0,1,71.04317704,0,,,,,,
6716,611.750159,0,1,70.28478693,0,,,,,,
6717,611.750159,0,1,69.53110171,0,,,,,,
6718,611.750159,0,1,68.78212554,0,,,,,,
6719,611.750159,0,1,68.03786262,0,,,,,,
6720,611.750159,0,1,67.29831447,0,,,,,,
6721,611.750159,0,1,66.56348243,0,,,,,,
6722,611.750159,0,1,65.83336773,0,,,,,,
6723,611.750159,0,1,65.10797148,0,,,,,,
6724,611.750159,0,1,64.38729471,0,,,,,,
6725,611.750159,0,1,63.67133828,0,,,,,,
6726,611.750159,0,1,62.96010217,0,,,,,,
6727,611.750159,0,1,62.25358599,0,,,,,,
6728,611.750159,0,1,61.55178909,0,,,,,,
6729,611.750159,0,1,60.85471027,0,,,,,,
6730,611.750159,0,1,60.16234775,0,,,,,,
6731,611.750159,0,1,59.47469992,0,,,,,,
6732,611.750159,0,1,58.79176864,0,,,,,,
6733,611.750159,0,1,58.11355636,0,,,,,,
6734,611.750159,0,1,57.44006596,0,,,,,,
6735,611.750159,0,1,56.77130093,0,,,,,,
6736,611.750159,0,1,56.10726536,0,,,,,,
6737,611.750159,0,1,55.44796408,0,,,,,,
6738,611.750159,0,1,54.79340285,0,,,,,,
6739,611.750159,0,1,54.14358821,0,,,,,,
6740,611.750159,0,1,53.49852747,0,,,,,,
6741,611.750159,0,1,52.85822776,0,,,,,,
6742,611.750159,0,1,52.22269598,0,,,,,,
6743,611.750159,0,1,51.59193945,0,,,,,,
6744,611.750159,0,1,50.9659658,0,,,,,,
6745,611.750159,0,1,50.34478317,0,,,,,,
6746,611.750159,0,1,49.72840019,0,,,,,,
6747,611.750159,0,1,49.11682609,0,,,,,,
6748,611.750159,0,1,48.51007069,0,,,,,,
6749,611.750159,0,1,47.90814449,0,,,,,,
6750,611.750159,0,1,47.31105869,0,,,,,,
6751,611.750159,0,1,46.71882489,0,,,,,,
6752,611.750159,0,1,46.13145516,0,,,,,,
6753,611.750159,0,1,45.54896099,0,,,,,,
6754,611.750159,0,1,44.97135335,0,,,,,,
6755,611.750159,0,1,44.39864006,0,,,,,,
6756,611.750159,0,1,43.83082448,0,,,,,,
6757,611.750159,0,1,43.26790663,0,,,,,,
6758,611.750159,0,1,42.70988302,0,,,,,,
6759,611.750159,0,1,42.15674659,0,,,,,,
6760,611.750159,0,1,41.60848665,0,,,,,,
6761,611.750159,0,1,41.06508863,0,,,,,,
6762,611.750159,0,1,40.52653227,0,,,,,,
6763,611.750159,0,1,39.99279376,0,,,,,,
6764,611.750159,0,1,39.4638457,0,,,,,,
6765,611.750159,0,1,38.93966242,0,,,,,,
6766,611.750159,0,1,38.42022019,0,,,,,,
6767,611.750159,0,1,37.90549722,0,,,,,,
6768,611.750159,0,1,37.3954673,0,,,,,,
6769,611.750159,0,1,36.89010594,0,,,,,,
6770,611.750159,0,1,36.38939045,0,,,,,,
6771,611.750159,0,1,35.89330016,0,,,,,,
6772,611.750159,0,1,35.40181743,0,,,,,,
